molecule_ID,target_ID,target_name,drugbank_ID,SVM_score,RF_score,Gene Names
5762,239,Sodium-dependent dopamine transporter,713,0.93586,0.728,SLC6A3
5762,261,Beta-2 adrenergic receptor,766,0.93986,0.722,ADRB2
5762,272,Alpha-1D adrenergic receptor,789,0.83719,0.72,ADRA1D
5762,290,Sodium-dependent serotonin transporter,824,0.95361,0.718,SLC6A4
5762,307,Estrogen receptor beta,869,0.85766,0.732,ESR2
5762,332,Dipeptidyl peptidase IV,952,0.92153,0.742,
5762,402,Mitogen-activated protein kinase 14,1540,0.8521,0.71,MAPK14
5762,521,Leukotriene A-4 hydrolase,3060,0.88794,0.722,
5762,565,Amine oxidase [flavin-containing] B,3939,0.89256,0.716,MAOB
5762,699,mRNA of PKA Catalytic Subunit C-alpha,6263,0.80789,0.7,
5757,3,"Nitric oxide synthase, inducible",7,0.88812,0.766,NOS2
5757,6,Prostaglandin G/H synthase 1,20,0.90668,0.752,PTGS1
5757,7,Dopamine D1 receptor,23,0.90539,0.702,
5757,16,Muscarinic acetylcholine receptor M3,51,0.94039,0.73,CHRM3
5757,17,Thrombin,54,0.83344,0.728,
5757,38,Muscarinic acetylcholine receptor M1,103,0.94658,0.726,CHRM1
5757,46,Estrogen receptor,136,0.9707,0.848,ESR1
5757,48,Androgen receptor,146,0.94243,0.786,AR
5757,63,Beta-1 adrenergic receptor,193,0.80044,0.722,ADRB1
5757,70,Sodium channel protein type 5 subunit alpha,220,0.90806,0.75,SCN5A
5757,87,Muscarinic acetylcholine receptor M5,274,0.93861,0.728,CHRM5
5757,94,Prostaglandin G/H synthase 2,290,0.91965,0.83,PTGS2
5757,126,Alpha-2C adrenergic receptor,378,0.84993,0.736,ADRA2C
5757,154,Muscarinic acetylcholine receptor M4,450,0.92519,0.704,CHRM4
5757,158,Retinoic acid receptor RXR-alpha,459,0.95407,0.758,RXRA
5757,165,Acetylcholinesterase,474,0.84174,0.764,ACHE
5757,172,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",485,0.92941,0.702,
5757,175,5-hydroxytryptamine 2A receptor,502,0.96085,0.706,
5757,186,Sodium-dependent noradrenaline transporter,540,0.91968,0.7,SLC6A2
5757,191,Alpha-1A adrenergic receptor,556,0.92783,0.716,ADRA1A
5757,203,5-hydroxytryptamine 2C receptor,590,0.92485,0.708,
5757,216,Alpha-1B adrenergic receptor,632,0.89281,0.74,ADRA1B
5757,239,Sodium-dependent dopamine transporter,713,0.92943,0.716,SLC6A3
5757,261,Beta-2 adrenergic receptor,766,0.9419,0.726,ADRB2
5757,272,Alpha-1D adrenergic receptor,789,0.87895,0.738,ADRA1D
5757,290,Sodium-dependent serotonin transporter,824,0.94462,0.74,SLC6A4
5757,299,Mu-type opioid receptor,847,0.92662,0.71,OPRM1
5757,307,Estrogen receptor beta,869,0.93968,0.786,ESR2
5757,332,Dipeptidyl peptidase IV,952,0.88106,0.738,
5757,422,Glycogen synthase kinase-3 beta,1721,0.88869,0.728,GSK3B
5757,444,Heat shock protein HSP 90,1939,0.95328,0.708,
5757,482,Cell division protein kinase 2,2240,0.90968,0.72,
5757,581,"Neuronal acetylcholine receptor protein, alpha-7 chain",4095,0.84189,0.71,
5757,2966,Proto-oncogene serine/threonine-protein kinase Pim-1,2347,0.91056,0.71,
5757,3025,Cyclin-A2,6235,0.96342,0.706,CCNA2
5757,3276,Nuclear receptor coactivator 2,6241,0.82075,0.816,NCOA2
5757,3907,Calmodulin,465,0.82021,0.714,
5766,46,Estrogen receptor,136,0.95634,0.722,ESR1
5766,94,Prostaglandin G/H synthase 2,290,0.9124,0.72,PTGS2
5766,287,DNA topoisomerase II,817,0.81518,0.706,
5766,2966,Proto-oncogene serine/threonine-protein kinase Pim-1,2347,0.92799,0.712,
5766,3025,Cyclin-A2,6235,0.93377,0.706,CCNA2
5766,3907,Calmodulin,465,0.82063,0.736,
5747,726,Alcohol dehydrogenase 1B,444,0.90333,0.704,
5747,727,Alcohol dehydrogenase 1C,517,0.92691,0.712,ADH1C
5769,3,"Nitric oxide synthase, inducible",7,0.87227,0.766,NOS2
5769,6,Prostaglandin G/H synthase 1,20,0.84885,0.75,PTGS1
5769,7,Dopamine D1 receptor,23,0.80168,0.712,
5769,17,Thrombin,54,0.82044,0.722,
5769,38,Muscarinic acetylcholine receptor M1,103,0.83947,0.726,CHRM1
5769,46,Estrogen receptor,136,0.95303,0.82,ESR1
5769,48,Androgen receptor,146,0.87883,0.746,AR
5769,94,Prostaglandin G/H synthase 2,290,0.90351,0.846,PTGS2
5769,126,Alpha-2C adrenergic receptor,378,0.80195,0.73,ADRA2C
5769,154,Muscarinic acetylcholine receptor M4,450,0.80281,0.704,CHRM4
5769,158,Retinoic acid receptor RXR-alpha,459,0.8981,0.712,RXRA
5769,175,5-hydroxytryptamine 2A receptor,502,0.8975,0.7,
5769,191,Alpha-1A adrenergic receptor,556,0.81375,0.74,ADRA1A
5769,261,Beta-2 adrenergic receptor,766,0.8722,0.746,ADRB2
5769,272,Alpha-1D adrenergic receptor,789,0.81087,0.716,ADRA1D
5769,290,Sodium-dependent serotonin transporter,824,0.81917,0.722,SLC6A4
5769,307,Estrogen receptor beta,869,0.91447,0.758,ESR2
5769,332,Dipeptidyl peptidase IV,952,0.80962,0.734,
5769,402,Mitogen-activated protein kinase 14,1540,0.88195,0.744,MAPK14
5769,422,Glycogen synthase kinase-3 beta,1721,0.88725,0.73,GSK3B
5769,444,Heat shock protein HSP 90,1939,0.9494,0.716,
5769,482,Cell division protein kinase 2,2240,0.90301,0.74,
5769,521,Leukotriene A-4 hydrolase,3060,0.80875,0.714,
5769,565,Amine oxidase [flavin-containing] B,3939,0.90863,0.73,MAOB
5769,699,mRNA of PKA Catalytic Subunit C-alpha,6263,0.90401,0.72,
5769,2966,Proto-oncogene serine/threonine-protein kinase Pim-1,2347,0.8546,0.744,
5769,3025,Cyclin-A2,6235,0.93158,0.71,CCNA2
5769,3276,Nuclear receptor coactivator 2,6241,0.85411,0.826,NCOA2
5769,3586,cAMP-dependent protein kinase inhibitor alpha,6264,0.82563,0.78,PKIA
5770,287,DNA topoisomerase II,817,0.92563,0.72,
5764,3,"Nitric oxide synthase, inducible",7,0.81057,0.75,NOS2
5764,6,Prostaglandin G/H synthase 1,20,0.89297,0.732,PTGS1
5764,16,Muscarinic acetylcholine receptor M3,51,0.89786,0.736,CHRM3
5764,17,Thrombin,54,0.82272,0.76,
5764,38,Muscarinic acetylcholine receptor M1,103,0.92159,0.742,CHRM1
5764,46,Estrogen receptor,136,0.92176,0.778,ESR1
5764,48,Androgen receptor,146,0.82518,0.704,AR
5764,63,Beta-1 adrenergic receptor,193,0.90891,0.72,ADRB1
5764,70,Sodium channel protein type 5 subunit alpha,220,0.88188,0.714,SCN5A
5764,94,Prostaglandin G/H synthase 2,290,0.90564,0.808,PTGS2
5764,126,Alpha-2C adrenergic receptor,378,0.82127,0.754,ADRA2C
5764,158,Retinoic acid receptor RXR-alpha,459,0.90988,0.71,RXRA
5764,172,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",485,0.88755,0.704,
5764,186,Sodium-dependent noradrenaline transporter,540,0.91666,0.71,SLC6A2
5764,191,Alpha-1A adrenergic receptor,556,0.89106,0.736,ADRA1A
5764,216,Alpha-1B adrenergic receptor,632,0.88365,0.732,ADRA1B
5764,239,Sodium-dependent dopamine transporter,713,0.92468,0.716,SLC6A3
5764,261,Beta-2 adrenergic receptor,766,0.92315,0.722,ADRB2
5764,290,Sodium-dependent serotonin transporter,824,0.94442,0.716,SLC6A4
5764,332,Dipeptidyl peptidase IV,952,0.88589,0.722,
5764,402,Mitogen-activated protein kinase 14,1540,0.84012,0.73,MAPK14
5764,521,Leukotriene A-4 hydrolase,3060,0.86038,0.722,
5764,565,Amine oxidase [flavin-containing] B,3939,0.90322,0.712,MAOB
5764,699,mRNA of PKA Catalytic Subunit C-alpha,6263,0.82805,0.712,
5764,3586,cAMP-dependent protein kinase inhibitor alpha,6264,0.80828,0.742,PKIA
5772,94,Prostaglandin G/H synthase 2,290,0.88414,0.714,PTGS2
5772,287,DNA topoisomerase II,817,0.9101,0.718,
5772,3907,Calmodulin,465,0.81751,0.726,
5773,46,Estrogen receptor,136,0.93881,0.748,ESR1
5773,94,Prostaglandin G/H synthase 2,290,0.87701,0.712,PTGS2
5737,16,Muscarinic acetylcholine receptor M3,51,0.84401,0.728,CHRM3
5737,210,Muscarinic acetylcholine receptor M2,617,0.8242,0.73,CHRM2
5737,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.89023,0.71,
5774,46,Estrogen receptor,136,0.85464,0.704,ESR1
5765,46,Estrogen receptor,136,0.8324,0.732,ESR1
5777,46,Estrogen receptor,136,0.85136,0.71,ESR1
5756,6,Prostaglandin G/H synthase 1,20,0.9329,0.744,PTGS1
5756,70,Sodium channel protein type 5 subunit alpha,220,0.92049,0.718,SCN5A
5756,94,Prostaglandin G/H synthase 2,290,0.93279,0.808,PTGS2
5756,95,"Nitric-oxide synthase, endothelial",291,0.80065,0.734,
5756,158,Retinoic acid receptor RXR-alpha,459,0.95267,0.74,RXRA
5756,307,Estrogen receptor beta,869,0.95509,0.776,ESR2
5756,444,Heat shock protein HSP 90,1939,0.95196,0.714,
5756,3276,Nuclear receptor coactivator 2,6241,0.83523,0.774,NCOA2
5756,3907,Calmodulin,465,0.80946,0.756,
5781,46,Estrogen receptor,136,0.89818,0.722,ESR1
5781,2966,Proto-oncogene serine/threonine-protein kinase Pim-1,2347,0.83866,0.716,
5782,46,Estrogen receptor,136,0.89457,0.708,ESR1
5782,78,Peroxisome proliferator activated receptor gamma,238,0.8996,0.702,
5782,2966,Proto-oncogene serine/threonine-protein kinase Pim-1,2347,0.83025,0.714,
5782,3025,Cyclin-A2,6235,0.82266,0.704,CCNA2
5785,621,Cytochrome P450 3A4,4512,,,
5786,17,Thrombin,54,0.8852,0.718,
5786,94,Prostaglandin G/H synthase 2,290,0.88326,0.802,PTGS2
5786,229,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",687,0.86781,0.712,
5786,332,Dipeptidyl peptidase IV,952,0.90409,0.74,
5786,444,Heat shock protein HSP 90,1939,0.92816,0.706,
5779,46,Estrogen receptor,136,0.92871,0.726,ESR1
5779,2966,Proto-oncogene serine/threonine-protein kinase Pim-1,2347,0.85756,0.708,
5779,3025,Cyclin-A2,6235,0.85585,0.702,CCNA2
5780,46,Estrogen receptor,136,0.92323,0.718,ESR1
5780,165,Acetylcholinesterase,474,0.87466,0.7,ACHE
5780,287,DNA topoisomerase II,817,0.83606,0.706,
5780,2928,Trypsin-1,3176,0.88398,0.7,
5780,2966,Proto-oncogene serine/threonine-protein kinase Pim-1,2347,0.84803,0.708,
5780,3025,Cyclin-A2,6235,0.84758,0.704,CCNA2
5790,94,Prostaglandin G/H synthase 2,290,0.87984,0.77,PTGS2
5790,261,Beta-2 adrenergic receptor,766,0.83487,0.702,ADRB2
5724,559,Cholinesterase,3923,0.93198,0.73,BCHE
5724,726,Alcohol dehydrogenase 1B,444,0.90014,0.766,
5724,727,Alcohol dehydrogenase 1C,517,0.92078,0.78,ADH1C
5724,729,Alcohol dehydrogenase 1A,251,0.85324,0.748,ADH1A
5724,2020,Haloalkane dehalogenase,2281,0.94605,0.734,
5724,3952,Trypsin-3,2886,0.9662,0.718,PRSS3
5792,94,Prostaglandin G/H synthase 2,290,0.86811,0.812,PTGS2
5792,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.84663,0.704,
5792,444,Heat shock protein HSP 90,1939,0.87714,0.72,
5792,491,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",2404,0.85744,0.712,
5792,699,mRNA of PKA Catalytic Subunit C-alpha,6263,0.86011,0.7,
5795,38,Muscarinic acetylcholine receptor M1,103,0.80464,0.728,CHRM1
5795,46,Estrogen receptor,136,0.88114,0.774,ESR1
5795,94,Prostaglandin G/H synthase 2,290,0.84929,0.798,PTGS2
5795,186,Sodium-dependent noradrenaline transporter,540,0.81855,0.718,SLC6A2
5795,290,Sodium-dependent serotonin transporter,824,0.83741,0.728,SLC6A4
5795,422,Glycogen synthase kinase-3 beta,1721,0.80051,0.704,GSK3B
5795,3025,Cyclin-A2,6235,0.82371,0.706,CCNA2
5795,6,Prostaglandin G/H synthase 1,20,0.844058,0.752,PTGS1
5795,48,Androgen receptor,146,0.821148,0.752,AR
5795,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.840035,0.722,
5795,4565,Transcription factor p65,h001,,,RELA
5795,4400,"Nuclear factor of activated T-cells, cytoplasmic 3",h001,,,NFATC3
5793,17,Thrombin,54,0.81068,0.714,
5793,94,Prostaglandin G/H synthase 2,290,0.84354,0.784,PTGS2
5793,332,Dipeptidyl peptidase IV,952,0.8378,0.708,
5789,6,Prostaglandin G/H synthase 1,20,0.82268,0.714,PTGS1
5789,17,Thrombin,54,0.89177,0.712,
5789,94,Prostaglandin G/H synthase 2,290,0.90774,0.808,PTGS2
5789,229,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",687,0.88191,0.716,
5789,332,Dipeptidyl peptidase IV,952,0.91981,0.718,
5789,444,Heat shock protein HSP 90,1939,0.94446,0.704,
5789,699,mRNA of PKA Catalytic Subunit C-alpha,6263,0.88765,0.71,
5771,94,Prostaglandin G/H synthase 2,290,0.88311,0.72,PTGS2
5771,287,DNA topoisomerase II,817,0.89291,0.71,
5800,17,Thrombin,54,0.88155,0.706,
5800,94,Prostaglandin G/H synthase 2,290,0.88531,0.788,PTGS2
5800,332,Dipeptidyl peptidase IV,952,0.91398,0.712,
5803,6,Prostaglandin G/H synthase 1,20,0.88291,0.764,PTGS1
5803,17,Thrombin,54,0.93888,0.798,
5803,38,Muscarinic acetylcholine receptor M1,103,0.83629,0.732,CHRM1
5803,94,Prostaglandin G/H synthase 2,290,0.90763,0.78,PTGS2
5803,95,"Nitric-oxide synthase, endothelial",291,0.90821,0.756,
5803,117,Carbonic anhydrase II,357,0.87526,0.804,
5803,165,Acetylcholinesterase,474,0.83984,0.744,ACHE
5803,172,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",485,0.87193,0.708,
5803,200,Gamma-aminobutyric-acid receptor alpha-3 subunit,580,0.83124,0.718,
5803,210,Muscarinic acetylcholine receptor M2,617,0.81431,0.722,CHRM2
5803,261,Beta-2 adrenergic receptor,766,0.84302,0.714,ADRB2
5803,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.90518,0.766,
5768,3,"Nitric oxide synthase, inducible",7,0.87123,0.744,NOS2
5768,6,Prostaglandin G/H synthase 1,20,0.91866,0.708,PTGS1
5768,17,Thrombin,54,0.84926,0.738,
5768,37,Potassium voltage-gated channel subfamily H member 2,101,0.87476,0.72,KCNH2
5768,46,Estrogen receptor,136,0.96346,0.804,ESR1
5768,48,Androgen receptor,146,0.87702,0.762,AR
5768,70,Sodium channel protein type 5 subunit alpha,220,0.85617,0.704,SCN5A
5768,78,Peroxisome proliferator activated receptor gamma,238,0.89668,0.756,
5768,94,Prostaglandin G/H synthase 2,290,0.91804,0.806,PTGS2
5768,123,Coagulation factor VII,369,0.90282,0.708,
5768,158,Retinoic acid receptor RXR-alpha,459,0.92773,0.726,RXRA
5768,307,Estrogen receptor beta,869,0.95809,0.748,ESR2
5768,332,Dipeptidyl peptidase IV,952,0.82542,0.718,
5768,396,Peroxisome proliferator activated receptor delta,1502,0.84476,0.704,
5768,402,Mitogen-activated protein kinase 14,1540,0.92887,0.728,MAPK14
5768,422,Glycogen synthase kinase-3 beta,1721,0.89501,0.73,GSK3B
5768,482,Cell division protein kinase 2,2240,0.91766,0.72,
5768,699,mRNA of PKA Catalytic Subunit C-alpha,6263,0.89113,0.706,
5768,2928,Trypsin-1,3176,0.82821,0.714,
5768,2966,Proto-oncogene serine/threonine-protein kinase Pim-1,2347,0.92806,0.758,
5768,3025,Cyclin-A2,6235,0.92728,0.73,CCNA2
5805,4303,Interleukin-8,h001,,,
5805,4614,UDP-glucuronosyltransferase 1-1,h001,,,
5805,4615,UDP-glucuronosyltransferase 1-6,h001,,,UGT1A6
5794,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.94255,0.714,
5794,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.88062,0.732,
5794,1143,Cytochrome P450-cam,2298,0.92149,0.776,
5806,94,Prostaglandin G/H synthase 2,290,0.8375,0.794,PTGS2
5806,444,Heat shock protein HSP 90,1939,0.80564,0.7,
5807,94,Prostaglandin G/H synthase 2,290,0.83801,0.72,PTGS2
5816,94,Prostaglandin G/H synthase 2,290,0.84436,0.742,PTGS2
5816,565,Amine oxidase [flavin-containing] B,3939,0.83358,0.706,MAOB
5817,186,Sodium-dependent noradrenaline transporter,540,0.82343,0.712,SLC6A2
5817,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.88002,0.742,
5812,287,DNA topoisomerase II,817,0.805833,0.702,
5812,4141,Cyclin-dependent kinase inhibitor 1,h001,,,CDKN1A
5812,265,Tumor necrosis factor,777,,,
5812,4495,Ras-specific guanine nucleotide-releasing factor 2,h001,,,RASGRF2
5812,4491,RAF proto-oncogene serine/threonine-protein kinase,h001,,,RAF1
5811,17,Thrombin,54,0.94833,0.722,
5811,37,Potassium voltage-gated channel subfamily H member 2,101,0.96816,0.704,KCNH2
5811,46,Estrogen receptor,136,0.97436,0.738,ESR1
5811,48,Androgen receptor,146,0.96699,0.754,AR
5811,79,Coagulation factor Xa,239,0.94051,0.712,
5811,94,Prostaglandin G/H synthase 2,290,0.92071,0.742,PTGS2
5811,123,Coagulation factor VII,369,0.94681,0.702,
5811,287,DNA topoisomerase II,817,0.9391,0.724,
5811,307,Estrogen receptor beta,869,0.97783,0.71,ESR2
5811,422,Glycogen synthase kinase-3 beta,1721,0.94923,0.7,GSK3B
5811,444,Heat shock protein HSP 90,1939,0.97872,0.704,
5811,3276,Nuclear receptor coactivator 2,6241,0.87047,0.738,NCOA2
5811,3727,Calcium-activated potassium channel subunit alpha 1,610,0.96479,0.704,
5811,3907,Calmodulin,465,0.83234,0.718,
5818,94,Prostaglandin G/H synthase 2,290,0.84613,0.708,PTGS2
5818,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.97047,0.716,
5821,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.86143,0.704,
5821,559,Cholinesterase,3923,0.96719,0.75,BCHE
5821,726,Alcohol dehydrogenase 1B,444,0.85995,0.722,
5821,727,Alcohol dehydrogenase 1C,517,0.89075,0.75,ADH1C
5821,3952,Trypsin-3,2886,0.95246,0.718,PRSS3
5814,3,"Nitric oxide synthase, inducible",7,0.94839,0.72,NOS2
5814,6,Prostaglandin G/H synthase 1,20,0.89863,0.712,PTGS1
5814,17,Thrombin,54,0.9341,0.728,
5814,37,Potassium voltage-gated channel subfamily H member 2,101,0.9568,0.704,KCNH2
5814,48,Androgen receptor,146,0.96696,0.77,AR
5814,70,Sodium channel protein type 5 subunit alpha,220,0.97951,0.72,SCN5A
5814,79,Coagulation factor Xa,239,0.91474,0.748,
5814,94,Prostaglandin G/H synthase 2,290,0.91582,0.772,PTGS2
5814,123,Coagulation factor VII,369,0.9279,0.714,
5814,165,Acetylcholinesterase,474,0.91507,0.71,ACHE
5814,216,Alpha-1B adrenergic receptor,632,0.94838,0.7,ADRA1B
5814,261,Beta-2 adrenergic receptor,766,0.97486,0.704,ADRB2
5814,287,DNA topoisomerase II,817,0.90708,0.732,
5814,307,Estrogen receptor beta,869,0.97421,0.744,ESR2
5814,332,Dipeptidyl peptidase IV,952,0.944,0.734,
5814,444,Heat shock protein HSP 90,1939,0.9769,0.716,
5814,647,Serine/threonine-protein kinase Chk1,5790,0.93929,0.71,CHEK1
5814,2928,Trypsin-1,3176,0.95148,0.742,
5814,3276,Nuclear receptor coactivator 2,6241,0.85086,0.782,NCOA2
5814,3727,Calcium-activated potassium channel subunit alpha 1,610,0.94195,0.706,
5814,3907,Calmodulin,465,0.85202,0.752,
5814,95,"Nitric-oxide synthase, endothelial",291,0.864342,0.704,
5814,4141,Cyclin-dependent kinase inhibitor 1,h001,,,CDKN1A
5814,4197,Eukaryotic translation initiation factor 6,h001,,,
5814,482,Cell division protein kinase 2,2240,,,
5814,573,Cell division protein kinase 4,3959,,,
5814,2963,78 kDa glucose-regulated protein,1847,,,
5814,2132,Heme oxygenase 1,3391,,,
5814,4149,Cytochrome P450 1A1,h001,,,CYP1A1
5822,726,Alcohol dehydrogenase 1B,444,0.87374,0.726,
5822,727,Alcohol dehydrogenase 1C,517,0.90774,0.742,ADH1C
5815,37,Potassium voltage-gated channel subfamily H member 2,101,0.96578,0.708,KCNH2
5815,70,Sodium channel protein type 5 subunit alpha,220,0.98514,0.708,SCN5A
5815,79,Coagulation factor Xa,239,0.92661,0.724,
5815,94,Prostaglandin G/H synthase 2,290,0.90587,0.752,PTGS2
5815,123,Coagulation factor VII,369,0.93292,0.71,
5815,287,DNA topoisomerase II,817,0.9298,0.722,
5815,444,Heat shock protein HSP 90,1939,0.97727,0.706,
5815,3276,Nuclear receptor coactivator 2,6241,0.8623,0.752,NCOA2
5815,3727,Calcium-activated potassium channel subunit alpha 1,610,0.95805,0.71,
5815,3907,Calmodulin,465,0.8445,0.762,
5820,726,Alcohol dehydrogenase 1B,444,0.81435,0.708,
5820,727,Alcohol dehydrogenase 1C,517,0.84658,0.724,ADH1C
5830,287,DNA topoisomerase II,817,0.80266,0.716,
5836,16,Muscarinic acetylcholine receptor M3,51,0.84213,0.714,CHRM3
5836,38,Muscarinic acetylcholine receptor M1,103,0.90315,0.73,CHRM1
5836,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.94476,0.7,
5836,165,Acetylcholinesterase,474,0.82852,0.742,ACHE
5836,186,Sodium-dependent noradrenaline transporter,540,0.88937,0.704,SLC6A2
5836,210,Muscarinic acetylcholine receptor M2,617,0.85614,0.732,CHRM2
5836,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.91483,0.716,
5835,363,Cathepsin D,1243,0.883357,0.724,
5835,726,Alcohol dehydrogenase 1B,444,0.892039,0.736,
5835,727,Alcohol dehydrogenase 1C,517,0.911031,0.754,ADH1C
5835,729,Alcohol dehydrogenase 1A,251,0.884968,0.702,ADH1A
5835,1172,Lysozyme,2300,0.801677,0.704,
5835,1961,Bacillolysin,2457,0.94095,0.704,
5838,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.856354,0.746,
5838,726,Alcohol dehydrogenase 1B,444,0.883972,0.73,
5838,727,Alcohol dehydrogenase 1C,517,0.887912,0.748,ADH1C
5838,729,Alcohol dehydrogenase 1A,251,0.861206,0.702,ADH1A
5838,1143,Cytochrome P450-cam,2298,0.953716,0.712,
5838,1172,Lysozyme,2300,0.876129,0.71,
5838,1961,Bacillolysin,2457,0.970688,0.702,
5838,4222,Gamma-aminobutyric acid type B receptor subunit 1,h001,,,GABBR1
5837,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.81094,0.704,
5840,6,Prostaglandin G/H synthase 1,20,0.841928,0.72,PTGS1
5840,94,Prostaglandin G/H synthase 2,290,0.813706,0.778,PTGS2
5828,3,"Nitric oxide synthase, inducible",7,0.9568,0.706,NOS2
5828,6,Prostaglandin G/H synthase 1,20,0.90007,0.704,PTGS1
5828,17,Thrombin,54,0.93949,0.72,
5828,37,Potassium voltage-gated channel subfamily H member 2,101,0.96478,0.708,KCNH2
5828,46,Estrogen receptor,136,0.97159,0.758,ESR1
5828,48,Androgen receptor,146,0.96645,0.756,AR
5828,78,Peroxisome proliferator activated receptor gamma,238,0.96604,0.708,
5828,79,Coagulation factor Xa,239,0.93011,0.714,
5828,94,Prostaglandin G/H synthase 2,290,0.91459,0.768,PTGS2
5828,123,Coagulation factor VII,369,0.93676,0.718,
5828,229,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",687,0.94457,0.71,
5828,287,DNA topoisomerase II,817,0.93088,0.726,
5828,307,Estrogen receptor beta,869,0.97414,0.72,ESR2
5828,332,Dipeptidyl peptidase IV,952,0.94556,0.708,
5828,444,Heat shock protein HSP 90,1939,0.97662,0.712,
5828,647,Serine/threonine-protein kinase Chk1,5790,0.94543,0.706,CHEK1
5828,2928,Trypsin-1,3176,0.95106,0.722,
5828,3276,Nuclear receptor coactivator 2,6241,0.86375,0.746,NCOA2
5828,3727,Calcium-activated potassium channel subunit alpha 1,610,0.95604,0.718,
5828,3907,Calmodulin,465,0.83971,0.746,
5828,422,Glycogen synthase kinase-3 beta,1721,0.950907,0.71,GSK3B
5828,70,Sodium channel protein type 5 subunit alpha,220,0.98281,0.7,SCN5A
5828,86,Apoptosis regulator Bcl-2,273,,,BCL2
5828,4033,Apoptosis regulator BAX,h001,,,BAX
5828,4090,Caspase-9,h001,,,
5828,4334,Matrix metalloproteinase-9,h001,,,
